sample_path|masked_WER|masked_num_wrong_words|total_masked_num_words|true_trans|masked_trans|masked_plcmos|masked_OVRL_raw|masked_SIG_raw|masked_BAK_raw|masked_OVRL|masked_SIG|masked_BAK|masked_P808_MOS|target_OVRL_raw_bigvgan|target_OVRL_raw_hifi_gan|target_SIG_raw_bigvgan|target_SIG_raw_hifi_gan|target_BAK_raw_bigvgan|target_BAK_raw_hifi_gan|target_OVRL_bigvgan|target_OVRL_hifi_gan|target_SIG_bigvgan|target_SIG_hifi_gan|target_BAK_bigvgan|target_BAK_hifi_gan|target_P808_MOS_bigvgan|target_P808_MOS_hifi_gan|OVRL_raw_bigvgan|OVRL_raw_hifi_gan|SIG_raw_bigvgan|SIG_raw_hifi_gan|BAK_raw_bigvgan|BAK_raw_hifi_gan|OVRL_bigvgan|OVRL_hifi_gan|SIG_bigvgan|SIG_hifi_gan|BAK_bigvgan|BAK_hifi_gan|P808_MOS_bigvgan|P808_MOS_hifi_gan|plcmos_target_init_bigvgan|plcmos_target_init_hifi_gan|LSD_init_bigvgan|LSD_init_hifi_gan|STOI_init_bigvgan|STOI_init_hifi_gan|PESQ_init_bigvgan|PESQ_init_hifi_gan|WER_bigvgan|WER_hifi_gan|trans_bigvgan|trans_hifi_gan|num_wrong_words_bigvgan|num_wrong_words_hifi_gan|total_num_words_bigvgan|total_num_words_hifi_gan|plcmos_pred_bigvgan|plcmos_pred_hifi_gan|LSD_bigvgan|LSD_hifi_gan|STOI_bigvgan|STOI_hifi_gan|PESQ_bigvgan|PESQ_hifi_gan
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1425|11.1111|4|36|it was a look so intelligent yet inexplicable perverse sometimes so malicious but generally accompanied by a wild flow of spirits that hester could not help questioning at such moments whether pearl was a human child|it was a look so intelligent yet inexplicable perverse sometimes malicious but generally accompanied by a wild flow of secrets that hester could stop questioning at such moments whether pearl was a human child|2.718|3.4859|3.97|3.7353|3.1114|3.5283|3.7747|3.229|2.754|2.9462|4.077|4.0538|2.4145|2.6779|2.6032|2.7437|3.5863|3.5738|2.7173|2.9638|3.6164|3.4938|2.769|3.0083|4.0379|4.0685|2.467|2.7787|2.6151|2.7879|3.5653|3.5815|2.7705|3.0521|3.587|3.3587|3.382|3.383|5.308|5.334|0.793|0.826|1.713|1.512|13.889|5.556|it was a look so intelligent yet inexplicable ill perverse sometime my own malicious but generally accompanied by a wild flow of spirits that hester could not stop questioning at such moments whether pearl was a human child|it was a look so intelligent yet inexplicable perverse sometimes more malicious but generally accompanied by a wild flow of spirits that hester could not stop questioning at such moments whether pearl was a human child|5|2|36|36|3.367|3.332|1.18|1.21|0.912|0.916|2.414|2.301
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1061|14.2857|7|49|he had no friend wise enough to tell him to step into the dorking convention then in session make a sketch of the men and women on the platform and take it to the editor of the daily grapevine and see what he could get a line for it|he had no friend enough to tell him to step in the networking convention then make a session make a sketch of men and women on the platform and take it to the editor of the daily grapevine and see if he could get a line for it|1.8569|3.3382|3.4858|4.1823|3.0139|3.2371|4.03|3.0638|3.5859|3.5914|3.7404|3.725|4.3305|4.4111|3.1748|3.179|3.3955|3.3873|4.101|4.1394|3.3127|3.3886|3.4389|3.4291|3.61|3.5129|4.24|4.4472|3.0798|3.0744|3.3156|3.2561|4.0563|4.155|3.3801|3.2305|2.541|2.57|4.923|4.958|0.755|0.781|1.746|1.642|8.163|8.163|he had no friend wise enough to tell him to step into the dorking convention the next session make a sketch of men and women on the platform and take it to the editor of the daily grapevine and see if he could get a line for it|he had no friend wise enough to tell him to step into the dorking convention the next session make a sketch of men and women on the platform and take it to the editor of the daily grapevine and see if he could get a line for it|3|3|49|49|2.717|2.662|1.214|1.317|0.882|0.88|2.283|2.235
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1002|11.4286|4|35|one of his militia generals suggested that the governor should require the outlaws at lawrence and elsewhere to surrender the sharps rifles another wrote asking him to call out the government troops at fort leavenworth|one of his militia generals suggested that the governor should require outlaws at lawrence and exware to surrender the corps rifles another asking him to call out the government troops at fort leavenworth|3.7129|3.7739|4.0401|4.2894|3.2911|3.5668|4.0786|3.8564|3.64|3.8351|3.9891|4.0751|4.0351|4.2942|3.2094|3.3286|3.5389|3.5857|3.9509|4.0856|4.0952|4.1403|3.7288|3.885|4.0066|4.0965|4.2208|4.3602|3.2633|3.3583|3.5479|3.5972|4.0484|4.1169|4.0689|4.1268|4.199|4.378|4.529|4.536|0.749|0.755|1.616|1.34|8.571|8.571|one of his militia generals suggested that the governor should require outlaws at lawrence and elsewhere to surrender the corps rifles another note asking him to call out the government troops at fort leavenworth|one of his militia generals suggested that the governor should require outlaws at lawrence and elsewhere to surrender the corps rifles another note asking him to call out the government troops at fort leavenworth|3|3|35|35|4.122|4.238|1.385|1.449|0.898|0.899|2.427|2.494
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_847|31.25|5|16|quick quick then among the high reed grass said montalais stoop athenais you are so tall|quick quick then am i high read grass said montagny stoop athena you are so tall|2.5949|3.6687|3.8804|4.2944|3.2272|3.4777|4.0855|3.8094|3.7887|3.7688|4.1206|4.0137|4.1104|4.2742|3.3008|3.2888|3.6098|3.5525|3.9934|4.0762|4.0421|4.2299|3.687|3.7738|4.0571|4.0197|3.9686|4.2825|3.2388|3.2918|3.5757|3.5557|3.9159|4.0801|4.1343|4.1862|3.142|3.511|4.488|4.463|0.778|0.796|2.087|1.546|25.0|25.0|quick quick then amund high reed grass said montaigne stoop athenae you are so tall|quick quick then amund high reed grass said montagnier stoop athene you are so tall|4|4|16|16|3.103|3.49|0.943|1.002|0.889|0.887|2.572|2.604
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_275|23.0769|9|39|every line in which the master traces it even where seemingly negligent is lovely and set down with a meditative calmness which makes these 2 etchings capable of being placed beside the most tranquil work of holbein or duerer|every line in which the master traces it and the more seemingly negligent is lovely and set down with a myriad of calmness which makes these 2 etchings capable of being mixed beside the most tranquil work of a turbine or durer|3.4944|3.5333|4.0247|3.6975|3.1417|3.5583|3.7514|3.6593|3.9191|4.0582|4.1878|4.2769|4.3353|4.4501|3.3783|3.4582|3.6451|3.6905|4.1052|4.1569|4.1039|4.0829|3.8432|4.0531|4.145|4.2633|4.2584|4.5428|3.3332|3.4555|3.6227|3.6837|4.0667|4.1966|4.0271|4.1136|4.234|4.37|4.562|4.539|0.758|0.778|1.581|1.439|10.256|10.256|every line in which the master traces it is somewhere seemingly negligent is lovely and set down with a meditative calmness which makes these 2 etchings capable of being placed beside the most tranquil work of cobain or durer|every line in which the master traces it is somewhere seemingly negligent is lovely and set down with a meditative calmness which makes these 2 etchings capable of being placed beside the most tranquil work of cobain or dure|4|4|39|39|4.1|4.261|1.119|1.199|0.93|0.926|2.454|2.483
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_312|15.3846|4|26|she succeeded in opening the window and the moonlight shone in so brightly that she could distinguish the color of some damask hangings in the room|she succeeded in opening the window and the moonlight shone so brightly that she could distinguish the color of some damp ink hanging in the room|3.4179|3.941|4.138|4.4705|3.391|3.6191|4.1658|3.853|3.9875|3.8912|4.256|4.1578|4.3721|4.284|3.4181|3.3619|3.6801|3.6295|4.1224|4.0803|4.2033|4.2077|4.0941|4.0336|4.3517|4.2685|4.4458|4.4144|3.4787|3.4445|3.7278|3.6864|4.1554|4.1415|4.144|4.1586|4.678|4.538|4.56|4.704|0.778|0.808|1.649|1.525|15.385|15.385|she succeeded in opening the window and the moonlight showed in so brightly that she could distinguish the color of some damp desk hanging in the room|she succeeded in opening the window and the moonlight showed in so brightly that she could distinguish the color of some damp desk hanging in the room|4|4|26|26|4.697|4.686|1.308|1.353|0.905|0.908|2.632|2.6
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_833|23.8095|5|21|to say nothing said montalais so that when mademoiselle de tonnay charente thinks athenais is the only one who knows it|to say nothing said montagny so that when mademoiselle de necherant thinks s j is the only one who knows it|3.6898|3.742|3.9733|4.2003|3.2723|3.5303|4.0368|3.8167|3.7749|4.0709|4.0583|4.2861|4.1655|4.4289|3.2925|3.4656|3.5767|3.6952|4.022|4.1479|4.0407|4.1103|3.7695|4.0207|4.0753|4.2398|4.0995|4.4402|3.2892|3.4371|3.5858|3.6718|3.9874|4.1529|4.094|4.1679|3.976|4.291|4.359|4.359|0.82|0.84|1.926|1.719|19.048|19.048|to say nothing said montaigne so that when mademoiselle jean hernet charente thinks alutine is the only one who knows it|to say nothing said montaigne so that when mademoiselle johanne charente thinks houtenay is the only one who knows it|4|4|21|21|3.905|4.156|1.098|1.182|0.893|0.887|2.682|2.671
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1784|0.0|0|22|i come now to the other characteristic which memory images must have in order to account for our knowledge of the past|i come now to the other characteristic which memory images must have in order to account for our knowledge of the past|3.5811|3.9058|4.0708|4.5084|3.3704|3.5833|4.1824|3.8587|3.8241|3.8061|4.1236|4.1135|4.1648|4.1154|3.322|3.3113|3.6116|3.6062|4.0206|3.9959|4.006|4.0946|3.8358|3.7984|4.138|4.1161|4.1567|4.0907|3.329|3.3067|3.6191|3.6076|4.0171|3.9827|4.0265|4.1154|4.237|4.405|4.123|4.175|0.756|0.778|1.562|1.432|4.545|0.0|i come now to the another characteristic which memory images must have in order to account for our knowledge of the past|i come now to the other characteristic which memory images must have in order to account for our knowledge of the past|1|0|22|22|4.238|4.351|0.889|0.964|0.922|0.916|2.521|2.535
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2061|4.1667|1|24|the princess sat down under a blue canopy with bouquets of roses and she let anders sit in a golden chair by her side|the princess sat down under a blue canopy with bays of roses and she let anders sit in a golden chair by her side|3.3105|3.9011|4.1119|4.4224|3.3674|3.6052|4.1438|3.9746|3.7148|3.8851|3.9522|4.0921|4.2574|4.439|3.2559|3.3583|3.5185|3.5947|4.068|4.1524|4.1653|4.0776|3.7145|3.8696|3.9852|4.0743|4.2138|4.4211|3.2557|3.3491|3.5368|3.5853|4.0462|4.1443|4.0666|4.0594|4.403|4.249|4.525|4.52|0.748|0.761|1.614|1.428|4.167|4.167|the princess sat down under a blue canopy with blaze of roses and she let anders sit in a golden chair by her side|the princess sat down under a blue canopy with blaze of roses and she let anders sit in a golden chair by her side|1|1|24|24|4.229|4.136|1.413|1.463|0.894|0.897|2.336|2.398
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_5|3.3333|1|30|a stage meal is popular because it proves to the audience that the actors even when called charles hawtrey or owen nares are real people just like you and me|a stage meal is popular because it proves to the audience that the actors even when called charles gentry or owen nares are real people just like you and me|3.7259|3.8925|4.0718|4.4798|3.3628|3.584|4.1702|3.9429|4.0237|4.0404|4.2281|4.1928|4.3735|4.5144|3.4389|3.4484|3.6659|3.6478|4.1231|4.1849|4.3301|4.1331|3.986|4.0463|4.2252|4.2045|4.3052|4.5313|3.4172|3.4517|3.6644|3.6538|4.0913|4.192|4.2849|4.1364|4.292|4.187|4.388|4.366|0.838|0.868|1.802|1.572|10.0|10.0|a stage meal is popular because it proves to the audience that the actress even one called charles altry or owen nares are real people just like you and me|a stage meal is popular because it proves to the audience that the actress even one called charles altry or owen nares are real people just like you and me|3|3|30|30|4.202|4.226|1.082|1.152|0.959|0.96|2.664|2.641
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2410|14.2857|4|28|then i long tried by natural ills received the comfort fast while budding at thy sight my pilgrim is staff gave out green leaves with morning dews impearled|then i long eyed by natural illness received the comfort fast while budding at thy sight my pilgrim staff gave out green leaves with morning dews imperiled|2.9031|3.3464|3.7677|3.7126|3.0205|3.4126|3.7586|3.3414|3.8523|3.7149|4.2004|4.0433|4.1186|4.0945|3.3389|3.256|3.6516|3.5683|3.9964|3.9846|3.687|3.792|3.8954|3.7576|4.2185|4.0893|4.1993|4.1234|3.3644|3.2818|3.6608|3.5922|4.039|3.9996|3.7464|3.8128|3.466|3.668|4.623|4.64|0.789|0.816|1.771|1.557|10.714|25.0|then i long glide by natural ills received the comfort fast while budding at thy sight my pilgrim is staff gave out green ladies with morning dews imperiled|that i long tied by natural ills receiv would the comfort fast while budding at thy sight my pilgrim is staff gave out green ladies with morning dews imperl would|3|7|28|28|3.468|3.682|1.229|1.271|0.92|0.922|2.754|2.794
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_494|0.0|0|17|the ideas also remain but they have become types in nature forms of men animals birds fishes|the ideas also remain but they have become types in nature forms of men animals birds fishes|2.3838|3.3818|3.7974|3.6766|3.0439|3.4296|3.7398|3.2895|3.3944|3.2714|4.2701|3.9962|3.196|3.2379|3.0526|2.9708|3.6872|3.5429|3.401|3.4319|3.9165|3.7889|3.322|3.3414|4.2079|3.9739|3.1752|3.3903|3.0042|3.0175|3.6555|3.5306|3.3828|3.5444|3.8419|3.676|3.754|3.727|4.525|4.5|0.799|0.811|2.022|1.832|0.0|0.0|the ideas also remain but they have become types in nature forms of men animals birds fishes|the ideas also remain but they have become types in nature forms of men animals birds fishes|0|0|17|17|3.816|3.766|1.073|1.169|0.921|0.921|3.219|3.132
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2096|9.0909|3|33|before any could stop him he butted his majesty so furiously that the king soared far into the air and tumbled in a heap among the benches where he lay moaning and groaning|before any could stop him he butted his majesty so seriously that the king soared far into the air and tumbled in a hill among the benches where he lay wailing and groaning|3.2912|3.2574|3.5635|3.7334|2.9616|3.2894|3.7763|3.6118|3.9006|3.7623|4.1212|4.0498|4.342|4.1504|3.3676|3.285|3.6103|3.5722|4.1086|4.0145|3.927|3.9741|4.0102|3.8667|4.2567|4.1467|4.3654|4.2103|3.4311|3.3475|3.6804|3.6238|4.1194|4.045|3.8413|3.906|4.307|3.856|4.398|4.353|0.775|0.798|1.781|1.606|9.091|9.091|before any could stop him he butted his majesty so furiously that the king soared far out of the air and tumbled in a heap among the benches where he lay slinging and groaning|before any could stop him he butted his majesty so furiously that the king soared far out of the air and tumbled in a heap among the benches where he lay slinging and groaning|3|3|33|33|4.355|4.086|1.197|1.243|0.905|0.905|2.497|2.475
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2423|27.027|10|37|0 little cloud the virgin said i charge thee to tell me why thou complainest now when in one hour thou fade away then we shall seek thee but not find ah thel is like to thee|i charge thee to tell me why thou complainest now when in one hour thou fade away then we shall seek thee but not find the law fell as like to thee|3.1594|3.7143|4.1727|3.9174|3.2547|3.6372|3.8769|3.4789|3.6599|3.7794|4.0717|4.1233|3.9431|4.0972|3.2218|3.2946|3.5837|3.6108|3.901|3.9855|3.9531|3.9996|3.8294|3.8567|4.201|4.1571|4.126|4.2236|3.325|3.3411|3.6517|3.629|3.9999|4.05|3.8997|3.9368|4.118|4.193|4.473|4.413|0.815|0.836|1.66|1.604|27.027|24.324|i charge thee to tell me why thou complainest now when in one hour thou fade away then we shall seek thee but not find and i fell as like to thee|i charge thee to tell me why thou complainest now when in one hour thou fade away then we shall seek thee but not find abba fell as like to thee|10|9|37|37|4.061|4.16|1.172|1.209|0.934|0.934|2.892|2.846
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1864|10.5263|2|19|he detested the grasping disposition that would endeavor to take advantage of his evident desire to help young gates|he detested the grasping position that would endeavor to take advantage of his desire to help young gates|3.016|3.5719|3.8391|4.1013|3.1666|3.4539|3.9878|3.5047|3.3303|3.5883|3.6644|3.9036|3.8042|4.039|3.0103|3.1774|3.3512|3.4913|3.8198|3.9551|3.9698|3.9057|3.3606|3.6104|3.7162|3.9227|3.7806|4.0497|3.0304|3.1913|3.3825|3.502|3.8048|3.961|3.9839|3.8881|3.593|3.348|4.964|5.012|0.816|0.843|1.821|1.566|5.263|10.526|he detested the grasping proposition that would endeavor to take advantage of his evident desire to help young gates|he detested the grasping proposition that would endeavor to take advantage of his evident desire to help young gaits|1|2|19|19|3.753|3.378|1.064|1.117|0.939|0.935|2.52|2.484
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_208|0.0|0|27|why do they not invade the catholic provinces and preach their doctrine to godless princes bishops and doctors as we have done by the help of god|why do they not invade the catholic provinces and preach their doctrine to godless princes bishops and doctors as we have done by the help of god|2.4154|3.5428|3.8722|3.8496|3.1485|3.4734|3.8461|3.4723|3.4087|3.7893|4.103|4.1998|3.3466|3.9778|3.062|3.3012|3.6005|3.6513|3.513|3.9212|3.8827|3.7818|3.5173|3.8139|4.1366|4.2234|3.4989|3.9536|3.1323|3.316|3.6183|3.6635|3.6216|3.9074|3.858|3.8284|3.422|3.394|5.058|5.073|0.786|0.829|1.619|1.371|0.0|3.704|why do they not invade the catholic provinces and preach their doctrine to godless princes bishops and doctors as we have done by the help of god|why did they not invade the catholic provinces and preach their doctrine to godless princes bishops and doctors as we have done by the help of god|0|1|27|27|3.477|3.5|0.948|1.038|0.937|0.94|2.515|2.529
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2401|20.0|5|25|lives not alone nor or itself fear not and i will call the weak worm from its lowly bed and thou shalt hear its voice|lives not alone naught of itself for not and i will call the weak worm from its holy bed and thou should hear its voice|2.4398|3.4955|3.8706|3.8649|3.1184|3.4726|3.8564|3.4995|3.8003|3.6768|4.1376|4.0924|4.181|4.0008|3.3079|3.2326|3.619|3.595|4.0302|3.9343|3.7745|3.932|3.6533|3.6354|4.0207|4.038|4.0479|3.999|3.2181|3.2069|3.5564|3.5658|3.9602|3.9333|3.7563|3.9306|3.054|3.363|4.823|4.787|0.724|0.739|1.545|1.364|28.0|28.0|fear not and i will call the weak worm from its puddly bed and thou shalt hear its voice|fear not and i will call the weak worm from its puddly bed and thou shalt hear its voice|7|7|25|25|3.156|3.397|1.048|1.114|0.924|0.925|2.756|2.746
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_180|13.7931|4|29|that christ is very god is apparent in that paul ascribes to him divine powers equally with the father as for instance the power to dispense grace and peace|that christ is very god is apparent in that describes to him divine powers fully with the father for instance the power to dispense grace and peace|3.0903|3.5681|3.8761|3.985|3.1647|3.4757|3.9255|3.5518|3.7652|3.7697|4.2761|4.2511|3.9238|3.8422|3.2868|3.2895|3.6902|3.6776|3.8907|3.8429|3.7369|3.7674|3.767|3.6676|4.2317|4.0624|3.9948|3.8557|3.2878|3.2269|3.6677|3.579|3.931|3.8509|3.9455|3.8182|3.765|3.847|5.171|5.162|0.756|0.79|1.583|1.402|3.448|6.897|that christ is very god is apparent in that paul describes to him divine powers equally with the father as for instance the power to dispense grace and peace|that christ is very god is apparent in that paul describes to him divine powers equally with the father as for instance the power to suspend grace and peace|1|2|29|29|3.719|4.05|0.996|1.06|0.937|0.935|2.333|2.307
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2035|5.8824|1|17|for like as not they must have thought him a prince when they saw his fine cap|for like as not they must have thought of him a prince when they saw his fine cap|3.0748|3.7102|3.86|4.4257|3.2531|3.4663|4.1466|3.818|3.9172|3.8183|4.1124|4.0295|4.4333|4.4065|3.3773|3.3186|3.6057|3.5611|4.15|4.138|4.1403|4.053|3.9553|3.8158|4.1521|4.0286|4.4622|4.3969|3.3994|3.3172|3.6265|3.5606|4.1625|4.1337|4.151|4.0829|4.1|3.827|4.29|4.28|0.758|0.791|1.792|1.452|5.882|5.882|for like as not they must have thought of him a prince when they saw his fine cap|for like as not they must have thought of him a prince when they saw his fine cap|1|1|17|17|4.078|3.778|1.238|1.264|0.894|0.889|2.164|2.368
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1083|6.8966|2|29|ruth was glad to hear that philip had made a push into the world and she was sure that his talent and courage would make a way for him|ruth was glad to hear that philip had made a push in his world and she was sure that his talent and courage would make a way for him|2.7206|3.7134|3.8889|4.3665|3.2548|3.4826|4.1196|3.316|3.3238|3.5962|3.5784|3.8264|4.0417|4.1926|3.0059|3.182|3.2983|3.4465|3.9562|4.036|4.0129|3.849|3.6342|3.6718|3.8351|3.9058|4.3243|4.2338|3.2058|3.2294|3.4516|3.4921|4.1|4.0562|4.0309|3.7991|3.498|3.616|4.856|4.869|0.806|0.836|1.769|1.724|0.0|0.0|ruth was glad to hear that philip had made a push into the world and she was sure that his talent and courage would make a way for him|ruth was glad to hear that philip had made a push into the world and she was sure that his talent and courage would make a way for him|0|0|29|29|3.567|3.728|1.438|1.489|0.92|0.923|2.485|2.498
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1885|6.4516|2|31|it was a serious crime indeed mister watson told them and tom gates bade fair to serve a lengthy term in state is prison as a consequence of his rash act|it was a serious crime indeed mister watson told them and tom gates bade fair to serve a lengthy term in the state prison as a consequence of his rash act|3.2732|3.482|4.0844|3.6916|3.1097|3.5908|3.7499|3.7312|3.4554|3.2555|4.0201|3.9368|3.5648|3.3681|3.0925|2.9603|3.5561|3.51|3.667|3.5301|4.0384|3.9299|3.5092|3.4256|4.0252|3.9866|3.6714|3.6148|3.1272|3.0732|3.5588|3.5377|3.737|3.7002|4.0197|3.9108|3.594|3.663|3.428|3.454|0.866|0.916|2.088|1.968|3.226|3.226|it was a serious crime indeed mister watson told them and tom gates bade fair to serve a lengthy term in the state is prison as a consequence of his rash act|it was a serious crime indeed mister watson told them and tom gates bade fair to serve a lengthy term in the state is prison as a consequence of his rash act|1|1|31|31|3.631|3.672|0.815|0.877|0.972|0.974|2.889|2.861
